년,월,연월코드,날짜,분기,분기명,시도,시군구,등록외국인수
2024,5,202405,2024-05-01,2,Q2,서울특별시,동대문구,18864
2024,6,202406,2024-06-01,2,Q2,서울특별시,동대문구,18721
2024,7,202407,2024-07-01,3,Q3,서울특별시,동대문구,18457
2024,8,202408,2024-08-01,3,Q3,서울특별시,동대문구,18033
2024,9,202409,2024-09-01,3,Q3,서울특별시,동대문구,18533
2024,10,202410,2024-10-01,4,Q4,서울특별시,동대문구,19407
2024,11,202411,2024-11-01,4,Q4,서울특별시,동대문구,20091
2024,12,202412,2024-12-01,4,Q4,서울특별시,동대문구,19868
2025,1,202501,2025-01-01,1,Q1,서울특별시,동대문구,19660
2025,2,202502,2025-02-01,1,Q1,서울특별시,동대문구,19237
2025,3,202503,2025-03-01,1,Q1,서울특별시,동대문구,19727
2025,4,202504,2025-04-01,2,Q2,서울특별시,동대문구,19734
2025,5,202505,2025-05-01,2,Q2,서울특별시,동대문구,19748
2025,6,202506,2025-06-01,2,Q2,서울특별시,동대문구,19517
2025,7,202507,2025-07-01,3,Q3,서울특별시,동대문구,19286
2025,8,202508,2025-08-01,3,Q3,서울특별시,동대문구,19118
2025,9,202509,2025-09-01,3,Q3,서울특별시,동대문구,20256
2025,10,202510,2025-10-01,4,Q4,서울특별시,동대문구,20472
2025,11,202511,2025-11-01,4,Q4,서울특별시,동대문구,20821
2025,12,202512,2025-12-01,4,Q4,서울특별시,동대문구,20682
2026,1,202601,2026-01-01,1,Q1,서울특별시,동대문구,20519
2026,2,202602,2026-02-01,1,Q1,서울특별시,동대문구,19876
2022,1,202201,2022-01-01,1,Q1,서울특별시,동작구,8847
2022,2,202202,2022-02-01,1,Q1,서울특별시,동작구,8645
2022,3,202203,2022-03-01,1,Q1,서울특별시,동작구,8632
2022,4,202204,2022-04-01,2,Q2,서울특별시,동작구,9116
2022,5,202205,2022-05-01,2,Q2,서울특별시,동작구,9186
2022,6,202206,2022-06-01,2,Q2,서울특별시,동작구,9132
2022,7,202207,2022-07-01,3,Q3,서울특별시,동작구,9097
2022,8,202208,2022-08-01,3,Q3,서울특별시,동작구,8921
2022,9,202209,2022-09-01,3,Q3,서울특별시,동작구,8991
2022,10,202210,2022-10-01,4,Q4,서울특별시,동작구,9415
2022,11,202211,2022-11-01,4,Q4,서울특별시,동작구,9906
2022,12,202212,2022-12-01,4,Q4,서울특별시,동작구,9836
2023,1,202301,2023-01-01,1,Q1,서울특별시,동작구,9839
2023,2,202302,2023-02-01,1,Q1,서울특별시,동작구,9700
2023,3,202303,2023-03-01,1,Q1,서울특별시,동작구,10176
2023,4,202304,2023-04-01,2,Q2,서울특별시,동작구,10185
2023,5,202305,2023-05-01,2,Q2,서울특별시,동작구,10323
2023,6,202306,2023-06-01,2,Q2,서울특별시,동작구,10221
2023,7,202307,2023-07-01,3,Q3,서울특별시,동작구,10223
2023,8,202308,2023-08-01,3,Q3,서울특별시,동작구,10152
2023,9,202309,2023-09-01,3,Q3,서울특별시,동작구,10586
2023,10,202310,2023-10-01,4,Q4,서울특별시,동작구,10940
2023,11,202311,2023-11-01,4,Q4,서울특별시,동작구,11021
2023,12,202312,2023-12-01,4,Q4,서울특별시,동작구,10945
2024,1,202401,2024-01-01,1,Q1,서울특별시,동작구,10918
2024,2,202402,2024-02-01,1,Q1,서울특별시,동작구,10594
2024,3,202403,2024-03-01,1,Q1,서울특별시,동작구,10927
2024,4,202404,2024-04-01,2,Q2,서울특별시,동작구,11161
2024,5,202405,2024-05-01,2,Q2,서울특별시,동작구,11194
2024,6,202406,2024-06-01,2,Q2,서울특별시,동작구,11217
2024,7,202407,2024-07-01,3,Q3,서울특별시,동작구,11058
2024,8,202408,2024-08-01,3,Q3,서울특별시,동작구,10658
2024,9,202409,2024-09-01,3,Q3,서울특별시,동작구,10655
2024,10,202410,2024-10-01,4,Q4,서울특별시,동작구,10864
2024,11,202411,2024-11-01,4,Q4,서울특별시,동작구,11548
2024,12,202412,2024-12-01,4,Q4,서울특별시,동작구,11553
2025,1,202501,2025-01-01,1,Q1,서울특별시,동작구,11650
2025,2,202502,2025-02-01,1,Q1,서울특별시,동작구,11299
2025,3,202503,2025-03-01,1,Q1,서울특별시,동작구,11350
2025,4,202504,2025-04-01,2,Q2,서울특별시,동작구,11963
2025,5,202505,2025-05-01,2,Q2,서울특별시,동작구,11891
2025,6,202506,2025-06-01,2,Q2,서울특별시,동작구,11816
2025,7,202507,2025-07-01,3,Q3,서울특별시,동작구,11864
2025,8,202508,2025-08-01,3,Q3,서울특별시,동작구,11490
2025,9,202509,2025-09-01,3,Q3,서울특별시,동작구,12377
2025,10,202510,2025-10-01,4,Q4,서울특별시,동작구,12435
2025,11,202511,2025-11-01,4,Q4,서울특별시,동작구,12486
2025,12,202512,2025-12-01,4,Q4,서울특별시,동작구,12357
2026,1,202601,2026-01-01,1,Q1,서울특별시,동작구,12480
2026,2,202602,2026-02-01,1,Q1,서울특별시,동작구,11996
2022,1,202201,2022-01-01,1,Q1,서울특별시,마포구,9909
2022,2,202202,2022-02-01,1,Q1,서울특별시,마포구,9898
2022,3,202203,2022-03-01,1,Q1,서울특별시,마포구,10298
2022,4,202204,2022-04-01,2,Q2,서울특별시,마포구,10790
2022,5,202205,2022-05-01,2,Q2,서울특별시,마포구,10837
2022,6,202206,2022-06-01,2,Q2,서울특별시,마포구,10706
2022,7,202207,2022-07-01,3,Q3,서울특별시,마포구,10623
2022,8,202208,2022-08-01,3,Q3,서울특별시,마포구,10412
2022,9,202209,2022-09-01,3,Q3,서울특별시,마포구,10796
2022,10,202210,2022-10-01,4,Q4,서울특별시,마포구,10759
2022,11,202211,2022-11-01,4,Q4,서울특별시,마포구,11143
2022,12,202212,2022-12-01,4,Q4,서울특별시,마포구,10947
2023,1,202301,2023-01-01,1,Q1,서울특별시,마포구,10883
2023,2,202302,2023-02-01,1,Q1,서울특별시,마포구,10736
2023,3,202303,2023-03-01,1,Q1,서울특별시,마포구,10972
2023,4,202304,2023-04-01,2,Q2,서울특별시,마포구,11328
2023,5,202305,2023-05-01,2,Q2,서울특별시,마포구,11329
2023,6,202306,2023-06-01,2,Q2,서울특별시,마포구,11174
2023,7,202307,2023-07-01,3,Q3,서울특별시,마포구,11022
2023,8,202308,2023-08-01,3,Q3,서울특별시,마포구,10948
2023,9,202309,2023-09-01,3,Q3,서울특별시,마포구,11382
2023,10,202310,2023-10-01,4,Q4,서울특별시,마포구,11476
2023,11,202311,2023-11-01,4,Q4,서울특별시,마포구,11591
2023,12,202312,2023-12-01,4,Q4,서울특별시,마포구,11465
2024,1,202401,2024-01-01,1,Q1,서울특별시,마포구,11359
2024,2,202402,2024-02-01,1,Q1,서울특별시,마포구,10940
2024,3,202403,2024-03-01,1,Q1,서울특별시,마포구,11317
2024,4,202404,2024-04-01,2,Q2,서울특별시,마포구,11177
2024,5,202405,2024-05-01,2,Q2,서울특별시,마포구,11126
2024,6,202406,2024-06-01,2,Q2,서울특별시,마포구,10951
2024,7,202407,2024-07-01,3,Q3,서울특별시,마포구,10781
2024,8,202408,2024-08-01,3,Q3,서울특별시,마포구,10503
2024,9,202409,2024-09-01,3,Q3,서울특별시,마포구,11310
2024,10,202410,2024-10-01,4,Q4,서울특별시,마포구,11372
2024,11,202411,2024-11-01,4,Q4,서울특별시,마포구,11502
2024,12,202412,2024-12-01,4,Q4,서울특별시,마포구,11328
2025,1,202501,2025-01-01,1,Q1,서울특별시,마포구,11239
2025,2,202502,2025-02-01,1,Q1,서울특별시,마포구,10901
2025,3,202503,2025-03-01,1,Q1,서울특별시,마포구,11332
2025,4,202504,2025-04-01,2,Q2,서울특별시,마포구,11419
2025,5,202505,2025-05-01,2,Q2,서울특별시,마포구,11380
2025,6,202506,2025-06-01,2,Q2,서울특별시,마포구,11275
2025,7,202507,2025-07-01,3,Q3,서울특별시,마포구,11080
2025,8,202508,2025-08-01,3,Q3,서울특별시,마포구,10730
2025,9,202509,2025-09-01,3,Q3,서울특별시,마포구,11727
2025,10,202510,2025-10-01,4,Q4,서울특별시,마포구,11759
2025,11,202511,2025-11-01,4,Q4,서울특별시,마포구,11862
2025,12,202512,2025-12-01,4,Q4,서울특별시,마포구,11748
2026,1,202601,2026-01-01,1,Q1,서울특별시,마포구,11696
2026,2,202602,2026-02-01,1,Q1,서울특별시,마포구,11124
2022,1,202201,2022-01-01,1,Q1,서울특별시,서대문구,10810
2022,2,202202,2022-02-01,1,Q1,서울특별시,서대문구,10680
2022,3,202203,2022-03-01,1,Q1,서울특별시,서대문구,11209
2022,4,202204,2022-04-01,2,Q2,서울특별시,서대문구,12071
2022,5,202205,2022-05-01,2,Q2,서울특별시,서대문구,12199
2022,6,202206,2022-06-01,2,Q2,서울특별시,서대문구,11892
2022,7,202207,2022-07-01,3,Q3,서울특별시,서대문구,11705
2022,8,202208,2022-08-01,3,Q3,서울특별시,서대문구,11478
2022,9,202209,2022-09-01,3,Q3,서울특별시,서대문구,12010
2022,10,202210,2022-10-01,4,Q4,서울특별시,서대문구,13259
2022,11,202211,2022-11-01,4,Q4,서울특별시,서대문구,13806
2022,12,202212,2022-12-01,4,Q4,서울특별시,서대문구,13217
2023,1,202301,2023-01-01,1,Q1,서울특별시,서대문구,13024
2023,2,202302,2023-02-01,1,Q1,서울특별시,서대문구,12693
2023,3,202303,2023-03-01,1,Q1,서울특별시,서대문구,13529
2023,4,202304,2023-04-01,2,Q2,서울특별시,서대문구,14132
2023,5,202305,2023-05-01,2,Q2,서울특별시,서대문구,14152
2023,6,202306,2023-06-01,2,Q2,서울특별시,서대문구,13604
2023,7,202307,2023-07-01,3,Q3,서울특별시,서대문구,13217
2023,8,202308,2023-08-01,3,Q3,서울특별시,서대문구,12966
2023,9,202309,2023-09-01,3,Q3,서울특별시,서대문구,13938
2023,10,202310,2023-10-01,4,Q4,서울특별시,서대문구,14853
2023,11,202311,2023-11-01,4,Q4,서울특별시,서대문구,14952
2023,12,202312,2023-12-01,4,Q4,서울특별시,서대문구,14398
2024,1,202401,2024-01-01,1,Q1,서울특별시,서대문구,14079
2024,2,202402,2024-02-01,1,Q1,서울특별시,서대문구,13590
2024,3,202403,2024-03-01,1,Q1,서울특별시,서대문구,14392
2024,4,202404,2024-04-01,2,Q2,서울특별시,서대문구,14932
2024,5,202405,2024-05-01,2,Q2,서울특별시,서대문구,14898
2024,6,202406,2024-06-01,2,Q2,서울특별시,서대문구,14641
2024,7,202407,2024-07-01,3,Q3,서울특별시,서대문구,14347
2024,8,202408,2024-08-01,3,Q3,서울특별시,서대문구,13675
2024,9,202409,2024-09-01,3,Q3,서울특별시,서대문구,15226
2024,10,202410,2024-10-01,4,Q4,서울특별시,서대문구,15894
2024,11,202411,2024-11-01,4,Q4,서울특별시,서대문구,16007
2024,12,202412,2024-12-01,4,Q4,서울특별시,서대문구,15769
2025,1,202501,2025-01-01,1,Q1,서울특별시,서대문구,15554
2025,2,202502,2025-02-01,1,Q1,서울특별시,서대문구,14766
2025,3,202503,2025-03-01,1,Q1,서울특별시,서대문구,16142
2025,4,202504,2025-04-01,2,Q2,서울특별시,서대문구,16200
2025,5,202505,2025-05-01,2,Q2,서울특별시,서대문구,16092
2025,6,202506,2025-06-01,2,Q2,서울특별시,서대문구,15793
2025,7,202507,2025-07-01,3,Q3,서울특별시,서대문구,15409
2025,8,202508,2025-08-01,3,Q3,서울특별시,서대문구,14752
2025,9,202509,2025-09-01,3,Q3,서울특별시,서대문구,16728
2025,10,202510,2025-10-01,4,Q4,서울특별시,서대문구,16722
2025,11,202511,2025-11-01,4,Q4,서울특별시,서대문구,16829
2025,12,202512,2025-12-01,4,Q4,서울특별시,서대문구,16685
2026,1,202601,2026-01-01,1,Q1,서울특별시,서대문구,16483
2026,2,202602,2026-02-01,1,Q1,서울특별시,서대문구,15300
2022,1,202201,2022-01-01,1,Q1,서울특별시,서초구,3863
2022,2,202202,2022-02-01,1,Q1,서울특별시,서초구,3848
2022,3,202203,2022-03-01,1,Q1,서울특별시,서초구,3854
2022,4,202204,2022-04-01,2,Q2,서울특별시,서초구,3895
2022,5,202205,2022-05-01,2,Q2,서울특별시,서초구,3903
2022,6,202206,2022-06-01,2,Q2,서울특별시,서초구,3843
2022,7,202207,2022-07-01,3,Q3,서울특별시,서초구,3867
2022,8,202208,2022-08-01,3,Q3,서울특별시,서초구,3926
2022,9,202209,2022-09-01,3,Q3,서울특별시,서초구,3949
2022,10,202210,2022-10-01,4,Q4,서울특별시,서초구,4022
2022,11,202211,2022-11-01,4,Q4,서울특별시,서초구,4119
2022,12,202212,2022-12-01,4,Q4,서울특별시,서초구,4126
2023,1,202301,2023-01-01,1,Q1,서울특별시,서초구,4088
2023,2,202302,2023-02-01,1,Q1,서울특별시,서초구,4094
2023,3,202303,2023-03-01,1,Q1,서울특별시,서초구,4148
2023,4,202304,2023-04-01,2,Q2,서울특별시,서초구,4219
2023,5,202305,2023-05-01,2,Q2,서울특별시,서초구,4289
2023,6,202306,2023-06-01,2,Q2,서울특별시,서초구,4269
2023,7,202307,2023-07-01,3,Q3,서울특별시,서초구,4237
2023,8,202308,2023-08-01,3,Q3,서울특별시,서초구,4284
2023,9,202309,2023-09-01,3,Q3,서울특별시,서초구,4362
2023,10,202310,2023-10-01,4,Q4,서울특별시,서초구,4363
2023,11,202311,2023-11-01,4,Q4,서울특별시,서초구,4397
2023,12,202312,2023-12-01,4,Q4,서울특별시,서초구,4414
2024,1,202401,2024-01-01,1,Q1,서울특별시,서초구,4410
2024,2,202402,2024-02-01,1,Q1,서울특별시,서초구,4367
2024,3,202403,2024-03-01,1,Q1,서울특별시,서초구,4435
2024,4,202404,2024-04-01,2,Q2,서울특별시,서초구,4477
2024,5,202405,2024-05-01,2,Q2,서울특별시,서초구,4546
2024,6,202406,2024-06-01,2,Q2,서울특별시,서초구,4555
2024,7,202407,2024-07-01,3,Q3,서울특별시,서초구,4531
2024,8,202408,2024-08-01,3,Q3,서울특별시,서초구,4597
2024,9,202409,2024-09-01,3,Q3,서울특별시,서초구,4551
2024,10,202410,2024-10-01,4,Q4,서울특별시,서초구,4652
2024,11,202411,2024-11-01,4,Q4,서울특별시,서초구,4679
2024,12,202412,2024-12-01,4,Q4,서울특별시,서초구,4700
2025,1,202501,2025-01-01,1,Q1,서울특별시,서초구,4685
2025,2,202502,2025-02-01,1,Q1,서울특별시,서초구,4732
2025,3,202503,2025-03-01,1,Q1,서울특별시,서초구,4757
2025,4,202504,2025-04-01,2,Q2,서울특별시,서초구,4755
2025,5,202505,2025-05-01,2,Q2,서울특별시,서초구,4761
2025,6,202506,2025-06-01,2,Q2,서울특별시,서초구,4697
2025,7,202507,2025-07-01,3,Q3,서울특별시,서초구,4601
2025,8,202508,2025-08-01,3,Q3,서울특별시,서초구,4643
2025,9,202509,2025-09-01,3,Q3,서울특별시,서초구,4809
2025,10,202510,2025-10-01,4,Q4,서울특별시,서초구,4793
2025,11,202511,2025-11-01,4,Q4,서울특별시,서초구,4829
2025,12,202512,2025-12-01,4,Q4,서울특별시,서초구,4867
2026,1,202601,2026-01-01,1,Q1,서울특별시,서초구,4901
2026,2,202602,2026-02-01,1,Q1,서울특별시,서초구,4877
2022,1,202201,2022-01-01,1,Q1,서울특별시,성동구,6642
2022,2,202202,2022-02-01,1,Q1,서울특별시,성동구,6457
2022,3,202203,2022-03-01,1,Q1,서울특별시,성동구,6536
2022,4,202204,2022-04-01,2,Q2,서울특별시,성동구,6855
2022,5,202205,2022-05-01,2,Q2,서울특별시,성동구,6878
2022,6,202206,2022-06-01,2,Q2,서울특별시,성동구,6843
2022,7,202207,2022-07-01,3,Q3,서울특별시,성동구,6812
2022,8,202208,2022-08-01,3,Q3,서울특별시,성동구,6671
2022,9,202209,2022-09-01,3,Q3,서울특별시,성동구,6691
2022,10,202210,2022-10-01,4,Q4,서울특별시,성동구,6870
2022,11,202211,2022-11-01,4,Q4,서울특별시,성동구,7204
2022,12,202212,2022-12-01,4,Q4,서울특별시,성동구,7234
2023,1,202301,2023-01-01,1,Q1,서울특별시,성동구,7186
2023,2,202302,2023-02-01,1,Q1,서울특별시,성동구,6973
2023,3,202303,2023-03-01,1,Q1,서울특별시,성동구,7000
2023,4,202304,2023-04-01,2,Q2,서울특별시,성동구,7281
2023,5,202305,2023-05-01,2,Q2,서울특별시,성동구,7191
2023,6,202306,2023-06-01,2,Q2,서울특별시,성동구,7190
2023,7,202307,2023-07-01,3,Q3,서울특별시,성동구,7124
2023,8,202308,2023-08-01,3,Q3,서울특별시,성동구,6903
2023,9,202309,2023-09-01,3,Q3,서울특별시,성동구,7177
2023,10,202310,2023-10-01,4,Q4,서울특별시,성동구,7427
2023,11,202311,2023-11-01,4,Q4,서울특별시,성동구,7407
2023,12,202312,2023-12-01,4,Q4,서울특별시,성동구,7405
2024,1,202401,2024-01-01,1,Q1,서울특별시,성동구,7295
2024,2,202402,2024-02-01,1,Q1,서울특별시,성동구,6898
2024,3,202403,2024-03-01,1,Q1,서울특별시,성동구,7294
2024,4,202404,2024-04-01,2,Q2,서울특별시,성동구,7294
2024,5,202405,2024-05-01,2,Q2,서울특별시,성동구,7248
2024,6,202406,2024-06-01,2,Q2,서울특별시,성동구,7256
2024,7,202407,2024-07-01,3,Q3,서울특별시,성동구,7140
2024,8,202408,2024-08-01,3,Q3,서울특별시,성동구,6927
2024,9,202409,2024-09-01,3,Q3,서울특별시,성동구,6982
2024,10,202410,2024-10-01,4,Q4,서울특별시,성동구,7470
2024,11,202411,2024-11-01,4,Q4,서울특별시,성동구,7587
2024,12,202412,2024-12-01,4,Q4,서울특별시,성동구,7620
2025,1,202501,2025-01-01,1,Q1,서울특별시,성동구,7555
2025,2,202502,2025-02-01,1,Q1,서울특별시,성동구,7172
2025,3,202503,2025-03-01,1,Q1,서울특별시,성동구,7539
2025,4,202504,2025-04-01,2,Q2,서울특별시,성동구,7652
2025,5,202505,2025-05-01,2,Q2,서울특별시,성동구,7573
2025,6,202506,2025-06-01,2,Q2,서울특별시,성동구,7488
2025,7,202507,2025-07-01,3,Q3,서울특별시,성동구,7503
2025,8,202508,2025-08-01,3,Q3,서울특별시,성동구,7288
2025,9,202509,2025-09-01,3,Q3,서울특별시,성동구,8093
2025,10,202510,2025-10-01,4,Q4,서울특별시,성동구,8158
2025,11,202511,2025-11-01,4,Q4,서울특별시,성동구,8182
2025,12,202512,2025-12-01,4,Q4,서울특별시,성동구,8108
2026,1,202601,2026-01-01,1,Q1,서울특별시,성동구,8002
2026,2,202602,2026-02-01,1,Q1,서울특별시,성동구,7591
2022,1,202201,2022-01-01,1,Q1,서울특별시,성북구,9573
2022,2,202202,2022-02-01,1,Q1,서울특별시,성북구,9444
2022,3,202203,2022-03-01,1,Q1,서울특별시,성북구,9530
2022,4,202204,2022-04-01,2,Q2,서울특별시,성북구,10198
2022,5,202205,2022-05-01,2,Q2,서울특별시,성북구,10304
2022,6,202206,2022-06-01,2,Q2,서울특별시,성북구,10264
2022,7,202207,2022-07-01,3,Q3,서울특별시,성북구,10312
2022,8,202208,2022-08-01,3,Q3,서울특별시,성북구,10278
2022,9,202209,2022-09-01,3,Q3,서울특별시,성북구,10769
2022,10,202210,2022-10-01,4,Q4,서울특별시,성북구,11400
2022,11,202211,2022-11-01,4,Q4,서울특별시,성북구,11763
2022,12,202212,2022-12-01,4,Q4,서울특별시,성북구,11587
2023,1,202301,2023-01-01,1,Q1,서울특별시,성북구,11592
2023,2,202302,2023-02-01,1,Q1,서울특별시,성북구,11416
2023,3,202303,2023-03-01,1,Q1,서울특별시,성북구,11755
2023,4,202304,2023-04-01,2,Q2,서울특별시,성북구,12102
2023,5,202305,2023-05-01,2,Q2,서울특별시,성북구,12099
2023,6,202306,2023-06-01,2,Q2,서울특별시,성북구,11923
2023,7,202307,2023-07-01,3,Q3,서울특별시,성북구,11798
2023,8,202308,2023-08-01,3,Q3,서울특별시,성북구,11589
2023,9,202309,2023-09-01,3,Q3,서울특별시,성북구,12418
2023,10,202310,2023-10-01,4,Q4,서울특별시,성북구,12594
2023,11,202311,2023-11-01,4,Q4,서울특별시,성북구,12795
2023,12,202312,2023-12-01,4,Q4,서울특별시,성북구,12566
2024,1,202401,2024-01-01,1,Q1,서울특별시,성북구,12405
2024,2,202402,2024-02-01,1,Q1,서울특별시,성북구,11762
2024,3,202403,2024-03-01,1,Q1,서울특별시,성북구,12020
2024,4,202404,2024-04-01,2,Q2,서울특별시,성북구,12525
2024,5,202405,2024-05-01,2,Q2,서울특별시,성북구,12660
2024,6,202406,2024-06-01,2,Q2,서울특별시,성북구,12472
2024,7,202407,2024-07-01,3,Q3,서울특별시,성북구,12217
2024,8,202408,2024-08-01,3,Q3,서울특별시,성북구,11689
2024,9,202409,2024-09-01,3,Q3,서울특별시,성북구,12053
2024,10,202410,2024-10-01,4,Q4,서울특별시,성북구,13028
2024,11,202411,2024-11-01,4,Q4,서울특별시,성북구,13697
2024,12,202412,2024-12-01,4,Q4,서울특별시,성북구,13477
2025,1,202501,2025-01-01,1,Q1,서울특별시,성북구,13411
2025,2,202502,2025-02-01,1,Q1,서울특별시,성북구,12970
2025,3,202503,2025-03-01,1,Q1,서울특별시,성북구,13189
2025,4,202504,2025-04-01,2,Q2,서울특별시,성북구,14049
2025,5,202505,2025-05-01,2,Q2,서울특별시,성북구,13968
2025,6,202506,2025-06-01,2,Q2,서울특별시,성북구,13662
2025,7,202507,2025-07-01,3,Q3,서울특별시,성북구,13482
